numero_orden,fecha_orden,codigo_producto,cantidad_pedida,precio_unitario,ventas,pais,linea_producto,tamano_venta,producto_id,cliente_id,anio,mes
10285,2004-08-27,S32_2206,37,41.03,1518.11,United States,Motorcycles,Small,86,99,2004,8
10299,2004-09-30,S32_2206,24,42.24,1013.76,Finland,Motorcycles,Small,86,71,2004,9
10310,2004-10-16,S32_2206,36,43.05,1549.8,Germany,Motorcycles,Small,86,48,2004,10
10319,2004-11-03,S32_2206,29,38.22,1108.38,United States,Motorcycles,Small,86,94,2004,11
10331,2004-11-17,S32_2206,28,100.0,4102.56,United States,Motorcycles,Medium,86,99,2004,11
10343,2004-11-24,S32_2206,29,100.0,3713.16,France,Motorcycles,Medium,86,46,2004,11
10355,2004-12-07,S32_2206,38,39.83,1513.54,Spain,Motorcycles,Small,86,29,2004,12
10364,2005-01-06,S32_2206,48,48.28,2317.44,France,Motorcycles,Small,86,57,2005,1
10378,2005-02-10,S32_2206,40,82.46,3298.4,Spain,Motorcycles,Medium,86,91,2005,2
10390,2005-03-04,S32_2206,41,44.56,1826.96,United States,Motorcycles,Small,86,69,2005,3
10403,2005-04-08,S32_2206,30,40.23,1206.9,United Kingdom,Motorcycles,Small,86,27,2005,4
10104,2003-01-31,S32_2509,35,47.62,1666.7,Spain,Trucks and Buses,Small,87,75,2003,1
10114,2003-04-01,S32_2509,28,55.73,1560.44,France,Trucks and Buses,Small,87,51,2003,4
10127,2003-06-03,S32_2509,45,51.95,2337.75,United States,Trucks and Buses,Small,87,69,2003,6
10141,2003-08-01,S32_2509,24,45.99,1103.76,Finland,Trucks and Buses,Small,87,2,2003,8
10151,2003-09-21,S32_2509,41,63.85,2617.85,Finland,Trucks and Buses,Small,87,21,2003,9
10165,2003-10-22,S32_2509,48,45.99,2207.52,Singapore,Trucks and Buses,Small,87,28,2003,10
10175,2003-11-06,S32_2509,50,63.31,3165.5,United Kingdom,Trucks and Buses,Medium,87,27,2003,11
10184,2003-11-14,S32_2509,33,62.77,2071.41,Spain,Trucks and Buses,Small,87,29,2003,11
10195,2003-11-25,S32_2509,32,43.29,1385.28,United States,Trucks and Buses,Small,87,94,2003,11
10207,2003-12-09,S32_2509,27,60.06,1621.62,United States,Trucks and Buses,Small,87,99,2003,12
10219,2004-02-10,S32_2509,35,55.19,1931.65,United States,Trucks and Buses,Small,87,69,2004,2
10229,2004-03-11,S32_2509,23,54.11,1244.53,United States,Trucks and Buses,Small,87,86,2004,3
10246,2004-05-05,S32_2509,35,48.7,1704.5,Spain,Trucks and Buses,Small,87,75,2004,5
10259,2004-06-15,S32_2509,40,43.83,1753.2,Singapore,Trucks and Buses,Small,87,36,2004,6
10271,2004-07-20,S32_2509,35,47.62,1666.7,United States,Trucks and Buses,Small,87,69,2004,7
10281,2004-08-19,S32_2509,31,55.19,1710.89,United States,Trucks and Buses,Small,87,86,2004,8
10292,2004-09-08,S32_2509,50,46.53,2326.5,United States,Trucks and Buses,Small,87,94,2004,9
10305,2004-10-13,S32_2509,40,57.9,2316.0,United States,Trucks and Buses,Small,87,99,2004,10
10313,2004-10-22,S32_2509,38,45.45,1727.1,Canada,Trucks and Buses,Small,87,42,2004,10
10325,2004-11-05,S32_2509,38,100.0,8844.12,Norway,Trucks and Buses,Large,87,65,2004,11
10335,2004-11-19,S32_2509,40,60.6,2424.0,United States,Trucks and Buses,Small,87,94,2004,11
10349,2004-12-01,S32_2509,33,46.53,1535.49,United States,Trucks and Buses,Small,87,99,2004,12
10359,2004-12-15,S32_2509,36,100.0,6358.68,France,Trucks and Buses,Medium,87,12,2004,12
10371,2005-01-23,S32_2509,20,66.47,1329.4,United States,Trucks and Buses,Small,87,86,2005,1
10383,2005-02-22,S32_2509,32,53.18,1701.76,Spain,Trucks and Buses,Small,87,75,2005,2
10394,2005-03-15,S32_2509,36,62.77,2259.72,Spain,Trucks and Buses,Small,87,91,2005,3
10412,2005-05-03,S32_2509,19,48.7,925.3,Spain,Trucks and Buses,Small,87,1,2005,5
10425,2005-05-31,S32_2509,11,43.83,482.13,France,Trucks and Buses,Small,87,74,2005,5
10104,2003-01-31,S32_3207,49,65.87,3227.63,Spain,Trains,Medium,88,75,2003,1
10116,2003-04-11,S32_3207,27,63.38,1711.26,Belgium,Trains,Small,88,52,2003,4
10127,2003-06-03,S32_3207,29,70.84,2054.36,United States,Trains,Small,88,69,2003,6
10142,2003-08-08,S32_3207,42,74.57,3131.94,United States,Trains,Medium,88,86,2003,8
10152,2003-09-25,S32_3207,33,50.95,1681.35,Australia,Trains,Small,88,32,2003,9
10165,2003-10-22,S32_3207,44,53.44,2351.36,Singapore,Trains,Small,88,56,2003,10
10176,2003-11-06,S32_3207,22,64.0,1408.0,Italy,Trains,Small,88,57,2003,11
10184,2003-11-14,S32_3207,48,50.95,2445.6,Spain,Trains,Small,88,29,2003,11
10195,2003-11-25,S32_3207,33,54.68,1804.44,United States,Trains,Small,88,94,2003,11
10207,2003-12-09,S32_3207,45,56.55,2544.75,United States,Trains,Small,88,99,2003,12
10220,2004-02-12,S32_3207,20,52.82,1056.4,Ireland,Trains,Small,88,16,2004,2
10230,2004-03-15,S32_3207,46,60.9,2801.4,Germany,Trains,Small,88,48,2004,3
10247,2004-05-05,S32_3207,40,49.71,1988.4,Finland,Trains,Small,88,71,2004,5
10272,2004-07-20,S32_3207,45,64.63,2908.35,United States,Trains,Small,88,99,2004,7
10282,2004-08-20,S32_3207,36,59.65,2147.4,United States,Trains,Small,88,69,2004,8
10292,2004-09-08,S32_3207,31,67.73,2099.63,United States,Trains,Small,88,86,2004,9
10306,2004-10-14,S32_3207,46,50.33,2315.18,United Kingdom,Trains,Small,88,54,2004,10
10314,2004-10-22,S32_3207,35,66.49,2327.15,Denmark,Trains,Small,88,93,2004,10
10325,2004-11-05,S32_3207,28,100.0,5377.4,Norway,Trains,Medium,88,80,2004,11
10336,2004-11-20,S32_3207,31,84.71,2626.01,France,Trains,Small,88,38,2004,11
10350,2004-12-02,S32_3207,27,100.0,4406.4,Spain,Trains,Medium,88,75,2004,12
10359,2004-12-15,S32_3207,22,100.0,4301.22,France,Trains,Medium,88,51,2004,12
10371,2005-01-23,S32_3207,30,99.55,2986.5,United States,Trains,Small,88,69,2005,1
10383,2005-02-22,S32_3207,44,36.07,1587.08,Spain,Trains,Small,88,29,2005,2
10394,2005-03-15,S32_3207,30,60.28,1808.4,Spain,Trains,Small,88,75,2005,3
10413,2005-05-05,S32_3207,24,49.71,1193.04,United States,Trains,Small,88,99,2005,5
10103,2003-01-29,S32_3522,45,75.63,3403.35,Norway,Trucks and Buses,Medium,89,65,2003,1
10113,2003-03-26,S32_3522,23,68.52,1575.96,United States,Trucks and Buses,Small,89,86,2003,3
10126,2003-05-28,S32_3522,26,62.7,1630.2,Spain,Trucks and Buses,Small,89,75,2003,5
10140,2003-07-24,S32_3522,28,60.76,1701.28,United States,Trucks and Buses,Small,89,99,2003,7
10150,2003-09-19,S32_3522,49,58.18,2850.82,Singapore,Trucks and Buses,Small,89,81,2003,9
10164,2003-10-21,S32_3522,49,54.94,2692.06,Austria,Trucks and Buses,Small,89,82,2003,10
10175,2003-11-06,S32_3522,29,74.98,2174.42,United Kingdom,Trucks and Buses,Small,89,4,2003,11
10183,2003-11-13,S32_3522,49,64.64,3167.36,United States,Trucks and Buses,Medium,89,99,2003,11
10194,2003-11-25,S32_3522,39,54.94,2142.66,France,Trucks and Buses,Small,89,57,2003,11
10206,2003-12-05,S32_3522,36,58.82,2117.52,Canada,Trucks and Buses,Small,89,50,2003,12
10217,2004-02-04,S32_3522,39,62.05,2419.95,Singapore,Trucks and Buses,Small,89,87,2004,2
10229,2004-03-11,S32_3522,30,73.04,2191.2,United States,Trucks and Buses,Small,89,99,2004,3
10245,2004-05-04,S32_3522,44,69.16,3043.04,United States,Trucks and Buses,Medium,89,69,2004,5
10258,2004-06-15,S32_3522,20,61.41,1228.2,Japan,Trucks and Buses,Small,89,90,2004,6
10270,2004-07-19,S32_3522,21,63.35,1330.35,Australia,Trucks and Buses,Small,89,32,2004,7
10281,2004-08-19,S32_3522,36,77.57,2792.52,United States,Trucks and Buses,Small,89,99,2004,8
10291,2004-09-08,S32_3522,32,71.75,2296.0,Sweden,Trucks and Buses,Small,89,93,2004,9
10304,2004-10-11,S32_3522,36,73.04,2629.44,France,Trucks and Buses,Small,89,38,2004,10
10313,2004-10-22,S32_3522,34,56.24,1912.16,Canada,Trucks and Buses,Small,89,63,2004,10
10324,2004-11-05,S32_3522,48,100.0,8209.44,United States,Trucks and Buses,Large,89,99,2004,11
10333,2004-11-18,S32_3522,33,73.69,2431.77,United States,Trucks and Buses,Small,89,69,2004,11
10348,2004-11-01,S32_3522,31,100.0,3139.99,Spain,Trucks and Buses,Medium,89,29,2004,11
10358,2004-12-10,S32_3522,36,100.0,5669.64,Spain,Trucks and Buses,Medium,89,75,2004,12
10370,2005-01-20,S32_3522,25,100.0,3160.25,Australia,Trucks and Buses,Medium,89,62,2005,1
10382,2005-02-17,S32_3522,48,100.0,6799.68,United States,Trucks and Buses,Medium,89,69,2005,2
10411,2005-05-01,S32_3522,27,69.16,1867.32,Canada,Trucks and Buses,Small,89,50,2005,5
10424,2005-05-31,S32_3522,44,61.41,2702.04,Spain,Trucks and Buses,Small,89,75,2005,5
10106,2003-02-17,S32_4289,33,72.92,2406.36,Italy,Vintage Cars,Small,90,4,2003,2
10120,2003-04-29,S32_4289,29,72.23,2094.67,Australia,Vintage Cars,Small,90,32,2003,4
10133,2003-06-27,S32_4289,49,57.1,2797.9,Spain,Vintage Cars,Small,90,29,2003,6
10144,2003-08-13,S32_4289,20,81.86,1637.2,Belgium,Vintage Cars,Small,90,7,2003,8
10168,2003-10-28,S32_4289,31,73.61,2281.91,United States,Vintage Cars,Small,90,99,2003,10
10210,2004-01-12,S32_4289,39,59.16,2307.24,Japan,Vintage Cars,Small,90,9,2004,1
10223,2004-02-20,S32_4289,20,66.04,1320.8,Australia,Vintage Cars,Small,90,62,2004,2
10235,2004-04-02,S32_4289,34,77.73,2642.82,Canada,Vintage Cars,Small,90,63,2004,4
10250,2004-05-11,S32_4289,50,61.22,3061.0,United States,Vintage Cars,Medium,90,99,2004,5
10262,2004-06-24,S32_4289,40,79.11,3164.4,Spain,Vintage Cars,Medium,90,1,2004,6
10275,2004-07-23,S32_4289,28,63.97,1791.16,France,Vintage Cars,Small,90,51,2004,7
10284,2004-08-21,S32_4289,50,81.86,4093.0,Norway,Vintage Cars,Medium,90,81,2004,8
10297,2004-09-16,S32_4289,28,79.8,2234.4,Ireland,Vintage Cars,Small,90,96,2004,9
10308,2004-10-15,S32_4289,46,66.04,3037.84,United States,Vintage Cars,Medium,90,69,2004,10
10316,2004-11-01,S32_4289,24,59.16,1419.84,United Kingdom,Vintage Cars,Small,90,4,2004,11
10328,2004-11-12,S32_4289,24,81.17,1948.08,Italy,Vintage Cars,Small,90,19,2004,11
10340,2004-11-24,S32_4289,39,59.16,2307.24,Spain,Vintage Cars,Small,90,91,2004,11
10353,2004-12-04,S32_4289,40,44.51,1780.4,United States,Vintage Cars,Small,90,69,2004,12
10361,2004-12-17,S32_4289,49,72.33,3544.17,Australia,Vintage Cars,Medium,90,62,2004,12
10375,2005-02-03,S32_4289,44,82.26,3619.44,France,Vintage Cars,Medium,90,12,2005,2
10388,2005-03-03,S32_4289,35,100.0,3918.95,United States,Vintage Cars,Medium,90,99,2005,3
10398,2005-03-30,S32_4289,22,67.41,1483.02,France,Vintage Cars,Small,90,46,2005,3
10401,2005-04-03,S32_4289,62,77.73,4819.26,United States,Vintage Cars,Medium,90,86,2005,4
10416,2005-05-10,S32_4289,26,61.22,1591.72,Italy,Vintage Cars,Small,90,27,2005,5
10108,2003-03-03,S32_4485,31,100.0,3669.78,Philippines,Motorcycles,Medium,91,28,2003,3
10121,2003-05-07,S32_4485,25,86.74,2168.5,France,Motorcycles,Small,91,12,2003,5
10135,2003-07-02,S32_4485,30,89.8,2694.0,United States,Motorcycles,Small,91,86,2003,7
10145,2003-08-25,S32_4485,27,100.0,3251.34,United States,Motorcycles,Medium,91,94,2003,8
10159,2003-10-10,S32_4485,23,100.0,2347.15,United States,Motorcycles,Small,91,99,2003,10
10169,2003-11-04,S32_4485,34,100.0,3920.88,Australia,Motorcycles,Medium,91,32,2003,11
10180,2003-11-11,S32_4485,22,100.0,2514.6,France,Motorcycles,Small,91,74,2003,11
10190,2003-11-19,S32_4485,42,85.72,3600.24,Spain,Motorcycles,Medium,91,75,2003,11
10211,2004-01-15,S32_4485,37,100.0,4040.03,France,Motorcycles,Medium,91,38,2004,1
10224,2004-02-21,S32_4485,30,100.0,3336.9,France,Motorcycles,Medium,91,46,2004,2
10237,2004-04-05,S32_4485,27,100.0,3113.64,United States,Motorcycles,Medium,91,86,2004,4
10252,2004-05-26,S32_4485,25,100.0,2832.0,France,Motorcycles,Small,91,57,2004,5
10264,2004-06-30,S32_4485,34,97.97,3330.98,United States,Motorcycles,Medium,91,99,2004,6
10276,2004-08-02,S32_4485,38,100.0,4304.64,United States,Motorcycles,Medium,91,69,2004,8
10285,2004-08-27,S32_4485,26,100.0,2600.26,United States,Motorcycles,Small,91,86,2004,8
10299,2004-09-30,S32_4485,38,100.0,4382.16,Finland,Motorcycles,Medium,91,71,2004,9
10309,2004-10-15,S32_4485,50,84.7,4235.0,Norway,Motorcycles,Medium,91,80,2004,10
10319,2004-11-03,S32_4485,22,100.0,2626.8,United States,Motorcycles,Small,91,69,2004,11
10331,2004-11-17,S32_4485,32,100.0,5026.56,United States,Motorcycles,Medium,91,86,2004,11
10341,2004-11-24,S32_4485,31,71.02,2201.62,Austria,Motorcycles,Small,91,47,2004,11
10355,2004-12-07,S32_4485,40,100.0,4326.8,Spain,Motorcycles,Medium,91,91,2004,12
10365,2005-01-07,S32_4485,22,100.0,3425.18,United States,Motorcycles,Medium,91,69,2005,1
10375,2005-02-03,S32_4485,41,100.0,4701.88,France,Motorcycles,Medium,91,51,2005,2
10390,2005-03-04,S32_4485,45,48.98,2204.1,United States,Motorcycles,Small,91,94,2005,3
10403,2005-04-08,S32_4485,45,100.0,5189.4,United Kingdom,Motorcycles,Medium,91,89,2005,4
10106,2003-02-17,S50_1341,39,40.15,1565.85,Italy,Vintage Cars,Small,92,53,2003,2
10120,2003-04-29,S50_1341,49,50.62,2480.38,Australia,Vintage Cars,Small,92,62,2003,4
10133,2003-06-27,S50_1341,27,50.19,1355.13,Spain,Vintage Cars,Small,92,75,2003,6
10143,2003-08-10,S50_1341,34,36.66,1246.44,United States,Vintage Cars,Small,92,99,2003,8
10156,2003-10-08,S50_1341,20,41.02,820.4,Spain,Vintage Cars,Small,92,1,2003,10
10168,2003-10-28,S50_1341,48,51.93,2492.64,United States,Vintage Cars,Small,92,86,2003,10
10199,2003-12-01,S50_1341,29,38.4,1113.6,United States,Vintage Cars,Small,92,94,2003,12
10210,2004-01-12,S50_1341,43,41.02,1763.86,Japan,Vintage Cars,Small,92,60,2004,1
10223,2004-02-20,S50_1341,41,46.26,1896.66,Australia,Vintage Cars,Small,92,32,2004,2
10235,2004-04-02,S50_1341,41,35.35,1449.35,Canada,Vintage Cars,Small,92,50,2004,4
10250,2004-05-11,S50_1341,36,51.93,1869.48,United States,Vintage Cars,Small,92,94,2004,5
10262,2004-06-24,S50_1341,49,37.97,1860.53,Spain,Vintage Cars,Small,92,91,2004,6
10275,2004-07-23,S50_1341,38,45.39,1724.82,France,Vintage Cars,Small,92,12,2004,7
10284,2004-08-21,S50_1341,33,51.93,1713.69,Norway,Vintage Cars,Small,92,33,2004,8
10296,2004-09-15,S50_1341,26,48.44,1259.44,Germany,Vintage Cars,Small,92,24,2004,9
10308,2004-10-15,S50_1341,47,43.64,2051.08,United States,Vintage Cars,Small,92,99,2004,10
10316,2004-11-01,S50_1341,34,47.57,1617.38,United Kingdom,Vintage Cars,Small,92,27,2004,11
10328,2004-11-12,S50_1341,34,51.93,1765.62,Italy,Vintage Cars,Small,92,70,2004,11
10340,2004-11-24,S50_1341,40,50.62,2024.8,Spain,Vintage Cars,Small,92,75,2004,11
10353,2004-12-04,S50_1341,40,82.21,3288.4,United States,Vintage Cars,Medium,92,99,2004,12
10361,2004-12-17,S50_1341,33,82.59,2725.47,Australia,Vintage Cars,Small,92,32,2004,12
10375,2005-02-03,S50_1341,49,65.8,3224.2,France,Vintage Cars,Medium,92,51,2005,2
10388,2005-03-03,S50_1341,27,100.0,3211.38,United States,Vintage Cars,Medium,92,94,2005,3
10398,2005-03-30,S50_1341,49,36.66,1796.34,France,Vintage Cars,Small,92,74,2005,3
10401,2005-04-03,S50_1341,56,35.35,1979.6,United States,Vintage Cars,Small,92,69,2005,4
10416,2005-05-10,S50_1341,37,51.93,1921.41,Italy,Vintage Cars,Small,92,78,2005,5
10104,2003-01-31,S50_1392,33,100.0,3705.24,Spain,Trucks and Buses,Medium,93,75,2003,1
10115,2003-04-04,S50_1392,27,100.0,2843.91,United States,Trucks and Buses,Small,93,99,2003,4
10127,2003-06-03,S50_1392,46,100.0,6176.42,United States,Trucks and Buses,Medium,93,69,2003,6
10141,2003-08-01,S50_1392,44,100.0,5500.44,Finland,Trucks and Buses,Medium,93,21,2003,8
10151,2003-09-21,S50_1392,26,100.0,3220.1,Finland,Trucks and Buses,Medium,93,71,2003,9
10165,2003-10-22,S50_1392,48,94.92,4556.16,Singapore,Trucks and Buses,Medium,93,84,2003,10
10176,2003-11-06,S50_1392,23,100.0,3114.89,Italy,Trucks and Buses,Medium,93,85,2003,11
10184,2003-11-14,S50_1392,45,100.0,4948.2,Spain,Trucks and Buses,Medium,93,29,2003,11
10195,2003-11-25,S50_1392,49,100.0,5161.17,United States,Trucks and Buses,Medium,93,94,2003,11
10207,2003-12-09,S50_1392,28,94.92,2657.76,United States,Trucks and Buses,Small,93,99,2003,12
10220,2004-02-12,S50_1392,37,100.0,3983.05,Ireland,Trucks and Buses,Medium,93,16,2004,2
10230,2004-03-15,S50_1392,34,100.0,3974.94,Germany,Trucks and Buses,Medium,93,10,2004,3
10246,2004-05-05,S50_1392,22,100.0,2928.42,Spain,Trucks and Buses,Small,93,75,2004,5
10259,2004-06-15,S50_1392,29,100.0,3054.57,Singapore,Trucks and Buses,Medium,93,92,2004,6
10271,2004-07-20,S50_1392,34,98.39,3345.26,United States,Trucks and Buses,Medium,93,69,2004,7
10282,2004-08-20,S50_1392,38,100.0,4310.72,United States,Trucks and Buses,Medium,93,86,2004,8
10292,2004-09-08,S50_1392,41,100.0,4983.14,United States,Trucks and Buses,Medium,93,94,2004,9
10305,2004-10-13,S50_1392,42,100.0,4618.32,United States,Trucks and Buses,Medium,93,99,2004,10
10314,2004-10-22,S50_1392,28,100.0,3403.12,Denmark,Trucks and Buses,Medium,93,7,2004,10
10325,2004-11-05,S50_1392,38,100.0,5190.42,Norway,Trucks and Buses,Medium,93,76,2004,11
10336,2004-11-20,S50_1392,23,100.0,3141.57,France,Trucks and Buses,Medium,93,57,2004,11
10350,2004-12-02,S50_1392,31,71.4,2213.4,Spain,Trucks and Buses,Small,93,91,2004,12
10359,2004-12-15,S50_1392,46,100.0,4896.7,France,Trucks and Buses,Medium,93,12,2004,12
10371,2005-01-23,S50_1392,48,56.55,2714.4,United States,Trucks and Buses,Small,93,86,2005,1
10383,2005-02-22,S50_1392,29,100.0,3087.05,Spain,Trucks and Buses,Medium,93,75,2005,2
10395,2005-03-17,S50_1392,46,100.0,5692.96,France,Trucks and Buses,Medium,93,51,2005,3
10412,2005-05-03,S50_1392,26,100.0,3460.86,Spain,Trucks and Buses,Medium,93,1,2005,5
10425,2005-05-31,S50_1392,18,100.0,1895.94,France,Trucks and Buses,Small,93,74,2005,5
10104,2003-01-31,S50_1514,32,53.31,1705.92,Spain,Trains,Small,94,75,2003,1
10117,2003-04-16,S50_1514,21,49.21,1033.41,Singapore,Trains,Small,94,8,2003,4
10127,2003-06-03,S50_1514,46,69.12,3179.52,United States,Trains,Medium,94,69,2003,6
10142,2003-08-08,S50_1514,42,49.79,2091.18,United States,Trains,Small,94,86,2003,8
10153,2003-09-28,S50_1514,31,57.41,1779.71,Spain,Trains,Small,94,75,2003,9
10165,2003-10-22,S50_1514,38,66.78,2537.64,Singapore,Trains,Small,94,12,2003,10
10176,2003-11-06,S50_1514,38,64.44,2448.72,Italy,Trains,Small,94,13,2003,11
10185,2003-11-14,S50_1514,20,48.62,972.4,United States,Trains,Small,94,86,2003,11
10196,2003-11-26,S50_1514,46,62.09,2856.14,United States,Trains,Small,94,94,2003,11
10208,2004-01-02,S50_1514,30,65.61,1968.3,France,Trains,Small,94,51,2004,1
10220,2004-02-12,S50_1514,30,68.54,2056.2,Ireland,Trains,Small,94,16,2004,2
10230,2004-03-15,S50_1514,43,52.14,2242.02,Germany,Trains,Small,94,48,2004,3
10247,2004-05-05,S50_1514,49,63.85,3128.65,Finland,Trains,Medium,94,87,2004,5
10272,2004-07-20,S50_1514,43,56.82,2443.26,United States,Trains,Small,94,99,2004,7
10282,2004-08-20,S50_1514,37,66.78,2470.86,United States,Trains,Small,94,69,2004,8
10292,2004-09-08,S50_1514,35,55.07,1927.45,United States,Trains,Small,94,86,2004,9
10306,2004-10-14,S50_1514,34,60.34,2051.56,United Kingdom,Trains,Small,94,4,2004,10
10314,2004-10-22,S50_1514,38,61.51,2337.38,Denmark,Trains,Small,94,93,2004,10
10325,2004-11-05,S50_1514,44,100.0,5932.96,Norway,Trains,Medium,94,81,2004,11
10337,2004-11-21,S50_1514,21,100.0,2296.77,United States,Trains,Small,94,86,2004,11
10350,2004-12-02,S50_1514,44,100.0,6490.88,Spain,Trains,Medium,94,75,2004,12
10359,2004-12-15,S50_1514,25,64.93,1623.25,France,Trains,Small,94,51,2004,12
10372,2005-01-26,S50_1514,24,58.58,1405.92,Japan,Trains,Small,94,29,2005,1
10383,2005-02-22,S50_1514,38,60.06,2282.28,Spain,Trains,Small,94,29,2005,2
10395,2005-03-17,S50_1514,45,100.0,8977.05,France,Trains,Large,94,12,2005,3
10413,2005-05-05,S50_1514,51,63.85,3256.35,United States,Trains,Medium,94,99,2005,5
10108,2003-03-03,S50_4713,34,82.99,2821.66,Philippines,Motorcycles,Small,95,33,2003,3
10121,2003-05-07,S50_4713,44,74.85,3293.4,France,Motorcycles,Medium,95,51,2003,5
10135,2003-07-02,S50_4713,44,96.0,4224.0,United States,Motorcycles,Medium,95,94,2003,7
10145,2003-08-25,S50_4713,38,81.36,3091.68,United States,Motorcycles,Medium,95,99,2003,8
10159,2003-10-10,S50_4713,31,71.6,2219.6,United States,Motorcycles,Small,95,69,2003,10
10169,2003-11-04,S50_4713,48,80.55,3866.4,Australia,Motorcycles,Medium,95,62,2003,11
10180,2003-11-11,S50_4713,21,93.56,1964.76,France,Motorcycles,Small,95,46,2003,11
10190,2003-11-19,S50_4713,40,66.72,2668.8,Spain,Motorcycles,Small,95,91,2003,11
10211,2004-01-15,S50_4713,40,80.55,3222.0,France,Motorcycles,Medium,95,57,2004,1
10224,2004-02-21,S50_4713,50,77.29,3864.5,France,Motorcycles,Medium,95,74,2004,2
10237,2004-04-05,S50_4713,20,68.34,1366.8,United States,Motorcycles,Small,95,94,2004,4
10252,2004-05-26,S50_4713,48,72.41,3475.68,France,Motorcycles,Medium,95,38,2004,5
10264,2004-06-30,S50_4713,47,89.5,4206.5,United States,Motorcycles,Medium,95,69,2004,6
10276,2004-08-02,S50_4713,21,70.78,1486.38,United States,Motorcycles,Small,95,86,2004,8
10285,2004-08-27,S50_4713,39,78.92,3077.88,United States,Motorcycles,Medium,95,94,2004,8
10299,2004-09-30,S50_4713,44,80.55,3544.2,Finland,Motorcycles,Medium,95,71,2004,9
10309,2004-10-15,S50_4713,28,88.68,2483.04,Norway,Motorcycles,Small,95,80,2004,10
10319,2004-11-03,S50_4713,45,77.29,3478.05,United States,Motorcycles,Medium,95,86,2004,11
10331,2004-11-17,S50_4713,20,100.0,3657.8,United States,Motorcycles,Medium,95,94,2004,11
10341,2004-11-24,S50_4713,38,100.0,4682.36,Austria,Motorcycles,Medium,95,52,2004,11
10356,2004-12-09,S50_4713,26,100.0,3937.7,France,Motorcycles,Medium,95,57,2004,12
10365,2005-01-07,S50_4713,44,100.0,4984.32,United States,Motorcycles,Medium,95,86,2005,1
10375,2005-02-03,S50_4713,49,100.0,5406.66,France,Motorcycles,Medium,95,12,2005,2
10390,2005-03-04,S50_4713,22,100.0,3491.18,United States,Motorcycles,Medium,95,99,2005,3
10403,2005-04-08,S50_4713,31,68.34,2118.54,United Kingdom,Motorcycles,Small,95,89,2005,4
10105,2003-02-11,S700_1138,41,70.67,2897.47,Denmark,Ships,Small,96,93,2003,2
10119,2003-04-28,S700_1138,25,76.67,1916.75,Austria,Ships,Small,96,59,2003,4
10129,2003-06-12,S700_1138,31,60.0,1860.0,United Kingdom,Ships,Small,96,27,2003,6
10142,2003-08-08,S700_1138,41,64.0,2624.0,United States,Ships,Small,96,69,2003,8
10153,2003-09-28,S700_1138,43,64.67,2780.81,Spain,Ships,Small,96,29,2003,9
10167,2003-10-23,S700_1138,43,75.34,3239.62,Sweden,Ships,Medium,96,63,2003,10
10177,2003-11-07,S700_1138,24,76.0,1824.0,Spain,Ships,Small,96,91,2003,11
10185,2003-11-14,S700_1138,21,54.0,1134.0,United States,Ships,Small,96,69,2003,11
10197,2003-11-26,S700_1138,23,64.67,1487.41,Spain,Ships,Small,96,29,2003,11
10208,2004-01-02,S700_1138,38,74.67,2837.46,France,Ships,Small,96,12,2004,1
10222,2004-02-19,S700_1138,31,62.67,1942.77,United States,Ships,Small,96,99,2004,2
10233,2004-03-29,S700_1138,36,70.67,2544.12,United States,Ships,Small,96,69,2004,3
10248,2004-05-07,S700_1138,36,71.34,2568.24,United States,Ships,Small,96,86,2004,5
10261,2004-06-17,S700_1138,34,62.0,2108.0,Canada,Ships,Small,96,63,2004,6
10273,2004-07-21,S700_1138,21,65.34,1372.14,Belgium,Ships,Small,96,72,2004,7
10283,2004-08-20,S700_1138,45,78.67,3540.15,Canada,Ships,Medium,96,42,2004,8
10295,2004-09-10,S700_1138,26,75.34,1958.84,United States,Ships,Small,96,86,2004,9
10306,2004-10-14,S700_1138,50,54.0,2700.0,United Kingdom,Ships,Small,96,41,2004,10
10315,2004-10-29,S700_1138,41,62.0,2542.0,France,Ships,Small,96,51,2004,10
10326,2004-11-09,S700_1138,39,60.0,2340.0,Sweden,Ships,Small,96,77,2004,11
10339,2004-11-23,S700_1138,22,100.0,2816.44,Japan,Ships,Small,96,78,2004,11
10350,2004-12-02,S700_1138,46,76.67,3526.82,Spain,Ships,Medium,96,75,2004,12
10373,2005-01-31,S700_1138,44,100.0,4627.92,Finland,Ships,Medium,96,97,2005,1
10385,2005-02-28,S700_1138,25,77.34,1933.5,United States,Ships,Small,96,69,2005,2
10396,2005-03-23,S700_1138,39,66.67,2600.13,United States,Ships,Small,96,86,2005,3
10414,2005-05-06,S700_1138,37,71.34,2639.58,United States,Ships,Small,96,94,2005,5
10106,2003-02-17,S700_1691,31,100.0,3312.97,Italy,Planes,Medium,97,84,2003,2
10120,2003-04-29,S700_1691,47,82.21,3863.87,Australia,Planes,Medium,97,32,2003,4
10133,2003-06-27,S700_1691,24,77.64,1863.36,Spain,Planes,Small,97,29,2003,6
10143,2003-08-10,S700_1691,36,100.0,3945.96,United States,Planes,Medium,97,94,2003,8
10156,2003-10-08,S700_1691,48,100.0,4954.08,Spain,Planes,Medium,97,91,2003,10
10168,2003-10-28,S700_1691,28,98.65,2762.2,United States,Planes,Small,97,69,2003,10
10199,2003-12-01,S700_1691,48,83.12,3989.76,United States,Planes,Medium,97,86,2003,12
